"ROW_ID","ORDER_ID","ORDER_DATE","SHIP_DATE","CITY","PRODUCT_NAME","SALES","QUANTITY","DISCOUNT","PROFIT","DA","WK","BW","MO","QU","HY","YE"
168,"CA-2014-139892","9/8/2014","9/12/2014","San Antonio","SAFCO Arco Folding Chair",1740.06,9,0.3,-24.858,"","","","","","",""
169,"CA-2014-139892","9/8/2014","9/12/2014","San Antonio","Sanford Liquid Accent Highlighters",32.064,6,0.2,6.8136,"","","","","","",""
170,"CA-2014-139892","9/8/2014","9/12/2014","San Antonio","Kensington 7 Outlet MasterPiece Power Center",177.98,5,0.8,-453.849,"","","","","","",""
171,"CA-2014-139892","9/8/2014","9/12/2014","San Antonio","JBL Micro Wireless Portable Bluetooth Speaker",143.976,3,0.2,8.9985,"","","","","","",""
172,"CA-2014-118962","8/5/2014","8/9/2014","Los Angeles","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6�? x 11�?",20.94,3,0,9.8418,"","","","","","",""
173,"CA-2014-118962","8/5/2014","8/9/2014","Los Angeles","Xerox 1913",110.96,2,0,53.2608,"","","","","","",""
174,"CA-2014-118962","8/5/2014","8/9/2014","Los Angeles","Global Value Steno Chair, Gray",340.144,7,0.2,21.259,"","","","","","",""
175,"US-2014-100853","9/14/2014","9/19/2014","Chicago","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",52.448,2,0.8,-131.12,"","","","","","",""
176,"US-2014-100853","9/14/2014","9/19/2014","Chicago","Avery 51",20.16,4,0.2,6.552,"","","","","","",""
177,"US-2017-152366","4/21/2017","4/25/2017","Houston","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,"","","","","","",""
179,"US-2015-101511","11/21/2015","11/23/2015","Newark","Acme Rosewood Handle Letter Opener",15.88,5,0.2,-3.7715,"D291","WK42","BW21","M10","Q01","H01","Y01"
180,"CA-2015-137225","12/15/2015","12/19/2015","New York City","Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104,"D317","WK46","BW23","M11","Q01","H01","Y01"
181,"CA-2014-166191","12/5/2014","12/9/2014","Decatur","Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,"","","","","","",""
182,"CA-2014-166191","12/5/2014","12/9/2014","Decatur","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.744,7,0.2,76.6395,"","","","","","",""
183,"CA-2014-158274","11/19/2014","11/24/2014","Monroe","AT&T TR1909W",503.96,4,0,131.0296,"","","","","","",""
184,"CA-2014-158274","11/19/2014","11/24/2014","Monroe","Nokia Lumia 521 (T-Mobile)",149.95,5,0,41.986,"","","","","","",""
185,"CA-2014-158274","11/19/2014","11/24/2014","Monroe","HP Standard 104 key PS/2 Keyboard",29,2,0,7.25,"","","","","","",""
186,"CA-2016-105018","11/28/2016","12/2/2016","Fairfield","Avery Poly Binder Pockets",7.16,2,0,3.4368,"","","","M11","Q03","H02","Y02"
187,"CA-2014-123260","8/26/2014","8/30/2014","Los Angeles","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.8,8,0,22.984,"","","","","","",""
188,"CA-2016-157000","7/16/2016","7/22/2016","Grand Prairie","Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,"D532","WK76","BW38","M18","Q03","H02","Y02"
189,"CA-2016-157000","7/16/2016","7/22/2016","Grand Prairie","Southworth 25% Cotton Antique Laid Paper & Envelopes",20.016,3,0.2,6.255,"D532","WK76","BW38","M18","Q03","H02","Y02"
190,"CA-2015-102281","10/12/2015","10/14/2015","New York City","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,"D251","WK36","BW18","M09","Q01","H01","Y01"
191,"CA-2015-102281","10/12/2015","10/14/2015","New York City","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",71.76,6,0,20.0928,"D251","WK36","BW18","M09","Q01","H01","Y01"
192,"CA-2015-102281","10/12/2015","10/14/2015","New York City","Xerox 205",51.84,8,0,24.8832,"D251","WK36","BW18","M09","Q01","H01","Y01"
193,"CA-2015-102281","10/12/2015","10/14/2015","New York City","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,"D251","WK36","BW18","M09","Q01","H01","Y01"
194,"CA-2015-102281","10/12/2015","10/14/2015","New York City","4009 Highlighters by Sanford",19.9,5,0,6.567,"D251","WK36","BW18","M09","Q01","H01","Y01"
195,"CA-2015-131457","10/31/2015","11/6/2015","Redlands","Poly String Tie Envelopes",14.28,7,0,6.7116,"D274","WK40","BW20","M10","Q01","H01","Y01"
196,"CA-2014-140004","3/21/2014","3/25/2014","Hamilton","Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,"","","","","","",""
197,"CA-2014-140004","3/21/2014","3/25/2014","Hamilton","Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,"","","","","","",""
198,"CA-2017-107720","11/6/2017","11/13/2017","Westfield","Decoflex Hanging Personal Folder File",46.26,3,0,12.0276,"","","","","","",""
199,"US-2017-124303","7/6/2017","7/13/2017","Philadelphia","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586,"","","","","","",""
200,"US-2017-124303","7/6/2017","7/13/2017","Philadelphia","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,"","","","","","",""
201,"CA-2017-105074","6/24/2017","6/29/2017","Akron","Southworth 25% Cotton Linen-Finish Paper & Envelopes",21.744,3,0.2,6.795,"","","","","","",""
202,"CA-2014-133690","8/3/2014","8/5/2014","Denver","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",218.75,2,0.5,-161.875,"","","","","","",""
203,"CA-2014-133690","8/3/2014","8/5/2014","Denver","Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,"","","","","","",""
204,"US-2017-116701","12/17/2017","12/21/2017","Dallas","Eureka Sanitaire  Commercial Upright",66.284,2,0.8,-178.9668,"","","","","","",""
205,"CA-2017-126382","6/3/2017","6/7/2017","Franklin","Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,"","","","","","",""
206,"CA-2017-108329","12/9/2017","12/14/2017","Whittier","Nortel Business Series Terminal T7208 Digital phone",444.768,4,0.2,44.4768,"","","","","","",""
207,"CA-2017-135860","12/1/2017","12/7/2017","Saginaw","Tennsco Lockers, Gray",83.92,4,0,5.8744,"","","","","","",""
208,"CA-2017-135860","12/1/2017","12/7/2017","Saginaw","Panasonic KX-TG6844B Expandable Digital Cordless Telephone",131.98,2,0,35.6346,"","","","","","",""
209,"CA-2017-135860","12/1/2017","12/7/2017","Saginaw","Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824,"","","","","","",""
210,"CA-2017-135860","12/1/2017","12/7/2017","Saginaw","Advantus Push Pins, Aluminum Head",52.29,9,0,16.2099,"","","","","","",""
211,"CA-2017-135860","12/1/2017","12/7/2017","Saginaw","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0,3.6796,"","","","","","",""
212,"CA-2015-101007","2/9/2015","2/13/2015","Dallas","Memorex Micro Travel Drive 8 GB",20.8,2,0.2,6.5,"D008","WK02","","M01","Q01","H01","Y01"
213,"CA-2015-146262","1/2/2015","1/9/2015","Medina","Avery 505",23.68,2,0.2,8.88,"","","","M01","Q01","H01","Y01"
214,"CA-2015-146262","1/2/2015","1/9/2015","Medina","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",452.45,5,0.5,-244.323,"","","","M01","Q01","H01","Y01"
215,"CA-2015-146262","1/2/2015","1/9/2015","Medina","Speck Products Candyshell Flip Case",62.982,3,0.4,-14.6958,"","","","M01","Q01","H01","Y01"
216,"CA-2015-146262","1/2/2015","1/9/2015","Medina","Cisco 9971 IP Video Phone Charcoal",1188,9,0.7,-950.4,"","","","M01","Q01","H01","Y01"
217,"CA-2015-146262","1/2/2015","1/9/2015","Medina","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",89.584,2,0.2,4.4792,"","","","M01","Q01","H01","Y01"
218,"CA-2016-130162","10/28/2016","11/1/2016","Los Angeles","Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568,"","","","M11","Q03","H02","Y02"
219,"CA-2016-130162","10/28/2016","11/1/2016","Los Angeles","Adtran 1202752G1",302.376,3,0.2,22.6782,"","","","M11","Q03","H02","Y02"
220,"CA-2015-169397","12/24/2015","12/27/2015","Dublin","OIC Bulk Pack Metal Binder Clips",5.584,2,0.2,1.8148,"D325","WK47","BW24","M11","Q01","H01","Y01"
221,"CA-2015-169397","12/24/2015","12/27/2015","Dublin","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,"D325","WK47","BW24","M11","Q01","H01","Y01"
222,"CA-2015-169397","12/24/2015","12/27/2015","Dublin","Ibico Standard Transparent Covers",19.776,4,0.7,-13.8432,"D325","WK47","BW24","M11","Q01","H01","Y01"
223,"CA-2015-169397","12/24/2015","12/27/2015","Dublin","Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,"D325","WK47","BW24","M11","Q01","H01","Y01"
224,"CA-2015-169397","12/24/2015","12/27/2015","Dublin","Swingline SM12-08 MicroCut Jam Free Shredder",479.988,4,0.7,-383.9904,"D325","WK47","BW24","M11","Q01","H01","Y01"
225,"CA-2015-169397","12/24/2015","12/27/2015","Dublin","Stanley Bostitch Contemporary Electric Pencil Sharpeners",27.168,2,0.2,2.7168,"D325","WK47","BW24","M11","Q01","H01","Y01"
226,"CA-2015-163055","8/9/2015","8/16/2015","Detroit","Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968,"D192","WK28","BW14","M07","Q01","H01","Y01"
227,"CA-2015-163055","8/9/2015","8/16/2015","Detroit","Bevis 36 x 72 Conference Tables",622.45,5,0,136.939,"D192","WK28","BW14","M07","Q01","H01","Y01"
228,"CA-2015-163055","8/9/2015","8/16/2015","Detroit","Rogers Deluxe File Chest",21.98,1,0,0.2198,"D192","WK28","BW14","M07","Q01","H01","Y01"
229,"US-2015-145436","2/28/2015","3/4/2015","Columbia","Global Low Back Tilter Chair",161.568,2,0.2,-28.2744,"D027","WK04","","M02","Q01","H01","Y01"
230,"US-2015-145436","2/28/2015","3/4/2015","Columbia","Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408,"D027","WK04","","M02","Q01","H01","Y01"
231,"US-2014-156216","9/13/2014","9/17/2014","Charlotte","GBC Instant Index System for Binding Systems",18.648,7,0.7,-12.432,"","","","","","",""
232,"US-2017-100930","4/7/2017","4/12/2017","Tampa","Bush Advantage Collection Round Conference Table",233.86,2,0.45,-102.048,"","","","","","",""
233,"US-2017-100930","4/7/2017","4/12/2017","Tampa","Bretford Rectangular Conference Table Tops",620.6145,3,0.45,-248.2458,"","","","","","",""
234,"US-2017-100930","4/7/2017","4/12/2017","Tampa","GBC Instant Index System for Binding Systems",5.328,2,0.7,-3.552,"","","","","","",""
235,"US-2017-100930","4/7/2017","4/12/2017","Tampa","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0,"","","","","","",""
236,"US-2017-100930","4/7/2017","4/12/2017","Tampa","Logitech P710e Mobile Speakerphone",617.976,3,0.2,-7.7247,"","","","","","",""
237,"CA-2017-160514","11/12/2017","11/16/2017","Santa Clara","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",10.56,2,0,4.752,"","","","","","",""
238,"CA-2016-157749","6/4/2016","6/9/2016","Chicago","Xerox 1957",25.92,5,0.2,9.396,"D489","WK70","BW35","M17","Q03","H02","Y02"
239,"CA-2016-157749","6/4/2016","6/9/2016","Chicago","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",419.68,5,0.6,-356.728,"D489","WK70","BW35","M17","Q03","H02","Y02"
240,"CA-2016-157749","6/4/2016","6/9/2016","Chicago","Staple-based wall hangings",11.688,3,0.6,-4.6752,"D489","WK70","BW35","M17","Q03","H02","Y02"
241,"CA-2016-157749","6/4/2016","6/9/2016","Chicago","PureGear Roll-On Screen Protector",31.984,2,0.2,11.1944,"D489","WK70","BW35","M17","Q03","H02","Y02"
242,"CA-2016-157749","6/4/2016","6/9/2016","Chicago","KI Conference Tables",177.225,5,0.5,-120.513,"D489","WK70","BW35","M17","Q03","H02","Y02"
243,"CA-2016-157749","6/4/2016","6/9/2016","Chicago","Eldon 100 Class Desk Accessories",4.044,3,0.6,-2.8308,"D489","WK70","BW35","M17","Q03","H02","Y02"
245,"CA-2014-131926","6/1/2014","6/6/2014","Lakeville","Global Deluxe High-Back Manager's Chair",2001.86,7,0,580.5394,"","","","","","",""
246,"CA-2014-131926","6/1/2014","6/6/2014","Lakeville","Safco Steel Mobile File Cart",166.72,2,0,41.68,"","","","","","",""
247,"CA-2014-131926","6/1/2014","6/6/2014","Lakeville","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94,"","","","","","",""
248,"CA-2014-131926","6/1/2014","6/6/2014","Lakeville","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",1503.25,5,0,496.0725,"","","","","","",""
249,"CA-2014-131926","6/1/2014","6/6/2014","Lakeville","Xerox 205",25.92,4,0,12.4416,"","","","","","",""
250,"CA-2016-154739","12/10/2016","12/15/2016","San Francisco","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,"","","","M11","Q03","H02","Y02"
251,"CA-2016-145625","9/11/2016","9/17/2016","San Diego","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767,"","","","M11","Q03","H02","Y02"
252,"CA-2016-145625","9/11/2016","9/17/2016","San Diego","Logitech P710e Mobile Speakerphone",3347.37,13,0,636.0003,"","","","M11","Q03","H02","Y02"
253,"CA-2016-146941","12/10/2016","12/13/2016","New York City","Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624,"","","","M11","Q03","H02","Y02"
254,"CA-2016-146941","12/10/2016","12/13/2016","New York City","Tyvek Side-Opening Peel & Seel Expanding Envelopes",361.92,4,0,162.864,"","","","M11","Q03","H02","Y02"
255,"US-2015-159982","11/28/2015","12/4/2015","Chicago","Eldon 100 Class Desk Accessories",12.132,9,0.6,-8.4924,"D302","WK44","BW22","M11","Q01","H01","Y01"
256,"US-2015-159982","11/28/2015","12/4/2015","Chicago","Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,"D302","WK44","BW22","M11","Q01","H01","Y01"
257,"US-2015-159982","11/28/2015","12/4/2015","Chicago","Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044,"D302","WK44","BW22","M11","Q01","H01","Y01"
258,"US-2015-159982","11/28/2015","12/4/2015","Chicago","Logitech Mobile Speakerphone P710e - speaker phone",647.904,6,0.2,56.6916,"D302","WK44","BW22","M11","Q01","H01","Y01"
259,"CA-2017-163139","12/1/2017","12/3/2017","New York City","Sabrent 4-Port USB 2.0 Hub",20.37,3,0,6.9258,"","","","","","",""
260,"CA-2017-163139","12/1/2017","12/3/2017","New York City","Safco Industrial Shelving",221.55,3,0,6.6465,"","","","","","",""
261,"CA-2017-163139","12/1/2017","12/3/2017","New York City","Acco 3-Hole Punch",17.52,5,0.2,6.132,"","","","","","",""
262,"US-2017-155299","6/8/2017","6/12/2017","Pasadena","Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac",1.624,2,0.8,-4.466,"","","","","","",""
263,"US-2014-106992","9/19/2014","9/21/2014","Houston","Lexmark MX611dhe Monochrome Laser Printer",3059.982,3,0.4,-509.997,"","","","","","",""
264,"US-2014-106992","9/19/2014","9/21/2014","Houston","Xerox WorkCentre 6505DN Laser Multifunction Printer",2519.958,7,0.4,-251.9958,"","","","","","",""
265,"CA-2016-125318","6/6/2016","6/13/2016","Chicago","Cisco Small Business SPA 502G VoIP phone",328.224,4,0.2,28.7196,"D493","WK71","BW36","M17","Q03","H02","Y02"
266,"CA-2015-155040","11/10/2015","11/15/2015","Brentwood","Microsoft Sculpt Comfort Mouse",79.9,2,0,35.156,"D283","WK41","BW21","M10","Q01","H01","Y01"
267,"CA-2017-136826","6/16/2017","6/20/2017","Chapel Hill","Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304,"","","","","","",""
268,"CA-2016-111010","1/22/2016","1/28/2016","Morristown","Bagged Rubber Bands",7.56,6,0,0.3024,"D357","WK51","BW26","M12","Q03","H02","Y02"
269,"US-2017-145366","12/9/2017","12/13/2017","Cincinnati","Safco Commercial Shelving",37.208,1,0.2,-7.4416,"","","","","","",""
270,"US-2017-145366","12/9/2017","12/13/2017","Cincinnati","Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591,"","","","","","",""
271,"CA-2017-163979","12/28/2017","1/2/2018","San Francisco","Adjustable Depth Letter/Legal Cart",725.84,4,0,210.4936,"","","","","","",""
272,"CA-2015-155334","7/30/2015","7/31/2015","San Francisco","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",209.93,7,0,92.3692,"D176","WK26","BW13","M06","Q01","H01","Y01"
273,"CA-2015-155334","7/30/2015","7/31/2015","San Francisco","Regeneration Desk Collection",5.28,3,0,2.3232,"D176","WK26","BW13","M06","Q01","H01","Y01"
274,"CA-2015-155334","7/30/2015","7/31/2015","San Francisco","Presstex Flexible Ring Binders",10.92,3,0.2,4.095,"D176","WK26","BW13","M06","Q01","H01","Y01"
275,"CA-2017-118136","9/16/2017","9/17/2017","Inglewood","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572,"","","","","","",""
276,"CA-2017-118136","9/16/2017","9/17/2017","Inglewood","Newell 330",5.98,1,0,1.5548,"","","","","","",""
277,"CA-2017-132976","10/13/2017","10/17/2017","Philadelphia","Post-it “Important Message�? Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768,"","","","","","",""
278,"CA-2017-132976","10/13/2017","10/17/2017","Philadelphia","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072,"","","","","","",""
279,"CA-2017-132976","10/13/2017","10/17/2017","Philadelphia","Eldon Simplefile Box Office",59.712,6,0.2,5.9712,"","","","","","",""
280,"CA-2017-132976","10/13/2017","10/17/2017","Philadelphia","Avery 489",24.84,3,0.2,8.694,"","","","","","",""
281,"US-2015-161991","9/26/2015","9/28/2015","Houston","Round Ring Binders",2.08,5,0.8,-3.432,"D235","WK34","BW17","M08","Q01","H01","Y01"
282,"US-2015-161991","9/26/2015","9/28/2015","Houston","Bose SoundLink Bluetooth Speaker",1114.4,7,0.2,376.11,"D235","WK34","BW17","M08","Q01","H01","Y01"
283,"CA-2015-130890","11/2/2015","11/6/2015","Los Angeles","Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942,"D274","WK40","BW20","M10","Q01","H01","Y01"
284,"CA-2015-130883","9/26/2015","10/2/2015","Portland","Easy-staple paper",141.76,5,0.2,47.844,"D239","WK35","BW18","M09","Q01","H01","Y01"
285,"CA-2015-130883","9/26/2015","10/2/2015","Portland","Microsoft Arc Touch Mouse",239.8,5,0.2,47.96,"D239","WK35","BW18","M09","Q01","H01","Y01"
286,"CA-2015-130883","9/26/2015","10/2/2015","Portland","Xerox 216",31.104,6,0.2,10.8864,"D239","WK35","BW18","M09","Q01","H01","Y01"
287,"CA-2016-112697","12/18/2016","12/20/2016","Tamarac","GBC VeloBinder Electric Binding Machine",254.058,7,0.7,-169.372,"","","","M11","Q03","H02","Y02"
288,"CA-2016-112697","12/18/2016","12/20/2016","Tamarac","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316,"","","","M11","Q03","H02","Y02"
289,"CA-2016-112697","12/18/2016","12/20/2016","Tamarac","Premier Automatic Letter Opener",961.48,5,0.2,-204.3145,"","","","M11","Q03","H02","Y02"
290,"CA-2016-110772","11/20/2016","11/24/2016","Columbus","Advantus SlideClip Paper Clips",19.096,7,0.2,6.6836,"","","","M11","Q03","H02","Y02"
291,"CA-2016-110772","11/20/2016","11/24/2016","Columbus","Avery 512",18.496,8,0.2,6.2424,"","","","M11","Q03","H02","Y02"
292,"CA-2016-110772","11/20/2016","11/24/2016","Columbus","Logitech Wireless Gaming Headset G930",255.984,2,0.2,54.3966,"","","","M11","Q03","H02","Y02"
293,"CA-2016-110772","11/20/2016","11/24/2016","Columbus","Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032,"","","","M11","Q03","H02","Y02"
294,"CA-2014-111451","12/26/2014","12/28/2014","Colorado Springs","Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592,"","","","","","",""
295,"CA-2014-111451","12/26/2014","12/28/2014","Colorado Springs","Global Deluxe Office Fabric Chairs",230.352,3,0.2,20.1558,"","","","","","",""
296,"CA-2014-111451","12/26/2014","12/28/2014","Colorado Springs","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",218.352,3,0.2,-24.5646,"","","","","","",""
297,"CA-2014-111451","12/26/2014","12/28/2014","Colorado Springs","Ibico Laser Imprintable Binding System Covers",78.6,5,0.7,-62.88,"","","","","","",""
298,"CA-2014-111451","12/26/2014","12/28/2014","Colorado Springs","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988,"","","","","","",""
299,"CA-2016-142545","10/28/2016","11/3/2016","Belleville","Xerox 223",32.4,5,0,15.552,"","","","M11","Q03","H02","Y02"
300,"CA-2016-142545","10/28/2016","11/3/2016","Belleville","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0,10.8248,"","","","M11","Q03","H02","Y02"
301,"CA-2016-142545","10/28/2016","11/3/2016","Belleville","Xerox 1939",56.91,3,0,27.3168,"","","","M11","Q03","H02","Y02"
302,"CA-2016-142545","10/28/2016","11/3/2016","Belleville","Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024,"","","","M11","Q03","H02","Y02"
303,"CA-2016-142545","10/28/2016","11/3/2016","Belleville","Avery Premier Heavy-Duty Binder with Round Locking Rings",14.28,1,0,6.5688,"","","","M11","Q03","H02","Y02"
